TransactionID,IsFraud
dc7b3583-5a11-46b9-be71-c0a454d1e0f7,False
c0d61bb1-9dce-4fc4-967f-71d5a7d396e7,True
47e571f7-3e5c-424b-b01c-cfc2116d9d06,True
9bdb5875-b172-44c5-8b0b-0fe001e6329b,False
2f38c21c-3bff-4ba4-ab35-293232bba7ca,False
5375611a-bc9a-41e7-8302-b8e4f3632773,True
cb3c3c11-8165-4f14-9f1a-7dc12e276592,False
0b50b9df-8420-4bc8-8dee-28fa9b554537,True
a6992f3c-ea52-46e9-b079-df9ca0d50472,True
636ccb1a-a52c-4b0e-968b-dc9bcff30a8f,True
e363a662-d83e-42e3-b7a9-6ea4f87d9700,False
a5a08230-2232-42ea-ba85-e78ee2b210e8,True
8e1eab83-1498-47de-b1be-ffed2c2915cf,True
2b56b49e-28ae-4467-9f13-15beef7ee603,True
794f5724-06a1-43dc-ab5a-bee6acdf03a5,True
b4a58bd8-2248-43df-bc9c-5f6883759bd9,True
454d7fb1-a270-454b-85bb-4ddee2221873,True
c4245ad6-493e-46c5-b131-cdca928ecfd4,False
f67aac08-4e91-4312-96bc-fa0a7c4b4012,True
023e6666-f367-4a2f-a95c-18c8995fd352,True
22ed9d87-4d8c-42bb-8b0c-7ec09869ca70,True
c07c2be9-c12f-43a3-84fd-1b422a816aae,True
671a3331-e055-476f-a6b7-9960e102b581,False
f5834c59-8f94-4f4f-9edb-a6a312f39870,False
5049a183-04be-424a-9c6b-c5d94a9fd64d,False
18d143a5-6a01-4926-bd18-7e38979c1602,False
5187118f-2f45-4f33-9ab6-3d68d2840cc1,False
8ff25014-ae71-4f72-82b2-6f92053b217c,False
f956217e-c5f3-47c5-b1c9-6984bdcd18f0,True
8de7930d-c68d-4d8c-bd9f-d0e8cd966c5b,True
cf67a9cf-96a1-4f5c-8442-d1c9cf50dbb5,False
969c1872-bd7c-42de-81cd-2ddc6a66b2b7,False
3cf3a846-e1f6-4084-b5f5-860f9e4b32e3,True
407c29b6-73c5-46dd-b670-1599a2f3dd38,True
3adebddc-aa42-4534-83f0-bfd3d0e06025,False
2ae4169d-45b0-4467-ab34-ec0b6c8568c4,False
1878afd5-85f0-4265-9ee9-298be450f476,False
c9c57d77-876d-44a0-843f-941767a1f377,True
b0f7aeed-c5f7-4188-bedd-48ae632e24f2,True
9b6d7b8a-36a7-4601-9fcb-0d685647d768,False
4aa5305c-5d3f-454b-8d75-9aaf7b2f44a1,False
844d3ab2-e48b-4894-98b8-5ce5bc5fa66c,True
874b4411-b0cb-452b-9368-7ae744f652e6,False
9911ad11-41b0-475e-8920-1d465b57384c,True
937a3e64-5748-4d39-97d7-f5c9ffc17528,False
b9140081-0d83-498c-859b-69ea0154c22f,True
238dfbdb-2142-43b3-ad54-eaa1ce87a032,True
846d66f3-4498-42d0-8694-4be0ba61c7e9,True
91df2d47-7616-49ab-817e-f3fc03d60661,True
045b9f88-d4be-45eb-89d1-ec8d02597a27,False
9b6d85f8-df6c-4248-942d-4c5564d1c224,True
a2ab5663-c755-4298-a777-e37013a117f1,False
28767c6e-712c-412d-a85c-fec20cb1d9fd,True
cc8ea363-120d-4956-a891-e8f7ecb5aa64,True
6cf24a3c-aff8-4b88-abae-d71a94df050a,True
4a1955bf-7a94-4550-bba8-25722e4726e0,False
acd95a84-4bd2-4da3-8298-09a31ddc0bb1,False
463251a2-f49f-44b2-9860-cbee28f1f962,False
38b111d2-1ae1-4124-997a-c5dc95c8b4a6,True
fb936af6-dc14-4c39-9906-7cc8801491ea,False
09c4231e-2465-42d1-9eda-1abd7f484fc3,True
b1a05aa7-7fb6-4ad0-86c9-a029e6ee52cf,False
2daa5ac8-b784-4b0a-a7b2-d3541021fcba,False
ca915bc9-e2de-4762-9ee6-cbe92744e9fb,False
2c05a23c-2297-405b-b7ca-2c4b0fb6f1e7,False
389c2f45-6265-48cc-a89c-20fdce85f142,True
f6b90e82-cb4a-4a91-b3cb-b8aad28a47d1,False
a7355dd6-bc01-42eb-bc5d-5cc5fabebce1,True
1a24328d-24d9-42d7-808c-bd7834da3d29,False
d8cedca6-a9f5-418d-9256-b5229760976a,False
5b638247-265b-40d7-b83c-562574881ee4,False
ed1b9925-8f2f-4e9c-ada6-a87c318c511e,False
ca54a117-f1bf-4809-b995-2a07a871ad63,True
c1f8d090-4fe3-4c6b-91bf-9f3bd190686f,False
808e3a7c-844a-4c21-98f7-72db44f722d4,True
2e4cd569-2f1c-44c5-9667-57442c52556b,True
d153a3e0-8efe-4643-ac29-15212d99118b,False
406c8498-64b1-4cb4-9d1f-6597d59adfc4,False
8ab0566e-ad24-46e3-8586-5b1805a5ce98,False
e7afe2e9-1889-4312-ba42-15fa4e2d45da,False
d052270d-21e4-4d16-9507-aa8573ffc3ac,True
6fd38df2-cac2-4595-860b-fec118a0dd43,False
9406dd26-1626-449f-b3f7-16c9cc107d30,False
c0d50ce8-8785-42ab-b3a2-7bb305709b59,True
a28b57fe-4c7b-4317-9cc0-d6d0d5837633,False
280677be-e0bc-44c7-8923-0659536ed3e3,True
0e3349ff-75cd-4af1-bea2-697f8dc0ef78,True
919db191-51eb-48b4-aa30-595aa61fc4e1,True
aa6f5643-0106-4822-8a42-4947e0a82c1c,False
23d20dff-272b-4fed-8f37-3130f3dda957,True
9c4f98a8-7d48-440e-85f2-4406e6401595,True
85be4a3f-1289-4205-b765-492d99f28aba,True
e2c0cd5a-8338-4538-bc8b-9c767cc0f91b,False
fd051ce9-ccaa-4957-a838-6086890e2fc0,True
49803731-3b94-4630-93df-667c25f254a3,True
2b15176c-7612-4eae-9833-404444c852c0,False
4ea8fdd3-6913-4120-bf28-68bd42cacbdf,False
