TransactionID,IsFraud
07318713-a9af-4566-b548-8fbe21b7e3da,True
73611f4e-de03-4721-b9e4-9fae84019084,True
f897c5b9-476b-4e72-9fcb-a9b261687913,True
812d8a32-88f4-42cb-b1b6-603429efd1d3,True
973b659c-3f66-4960-a456-fedd925812f8,False
bb003af9-3453-4d5c-aabb-e60c86c4c17a,False
78688e08-91bf-43c5-9d39-d5d36bfea142,False
7a2ab32d-404c-4665-a302-4e4f0054e2e0,True
638c4980-cbc9-499e-8efe-bf99332606fb,False
261e348b-61e5-4a88-a49b-2f9d5b37f2b2,False
6a63a1cf-203d-4bbe-be1e-f27bb35743fb,False
f18b1be8-8ae4-4560-a851-3ad9e8bb621c,False
7d208d67-fe84-4b8e-81cb-898ea90903e8,False
f8383eb4-d91a-4acd-953a-2feeccb355b0,False
ff5c031f-5512-460b-9c7a-f084637c4fc7,True
5ad8a50d-2c2c-4301-ad72-ebbc91ff290d,True
d58737bb-fa06-47d7-9633-a94bb880a537,False
04d861d4-5194-49c8-b310-fb6658b0d653,True
e2832d46-bd8c-46de-b4c0-ecb29ea5a0de,True
21752571-9f85-4d45-b233-8f0419cc801e,True
57e7e084-0f9d-498c-a507-3fee6145ebb2,False
5836409e-581e-420a-9876-7cfca087fc32,False
81f628f3-8f92-42db-b0a4-ef7d9e5a50da,True
9cab9967-ba3f-4067-b286-eb5e470dac5e,False
1a935bb7-6bf5-442d-8c1f-e6456934dcf7,False
e1dde6b8-c6de-400d-896f-3014eaba7606,False
297e0e49-0324-4268-ac27-81e5444168bd,False
e4bb8c10-211a-435c-b217-34a5d629a0cf,True
1d23031f-c6f3-4526-afcd-bce4dd823ef5,True
268c0b7c-05ad-4ae9-a4f7-98ab0e1cb505,False
80a02201-1d6f-4e25-baa9-26bc968d3390,True
e030190e-4087-46f2-bb3e-45c771082f57,True
460c5458-837d-45bf-87fd-40f973aff642,False
a6284216-84de-4eea-9581-a0bbaa03dc05,True
a55f9335-a3b3-4ef5-ba5c-5baec20eae0e,False
2278cfb2-54df-4f43-b0f7-76aed7327760,True
3a55bcd6-3a31-4e02-98d3-530a924aa575,False
59e1b6db-855c-4e97-86ec-80504bad9be9,True
26b4fca9-33f5-4bba-b80b-e857fb48ba8e,False
c4132ca0-8d13-4148-b656-67e15eaf817d,True
a236d2e0-6576-41e0-9771-c849a8f12711,True
af0dbc7b-b35a-4a7c-ae04-ae7a07e9cdef,False
c5caabe8-3bee-413c-a9bd-d88e43102e56,True
921551ba-d1da-4921-a768-38678d0a215a,False
2c1d5f43-234d-4ad8-9040-cd5118cbaa2c,False
ced0eba7-03fb-4b36-9be8-3844510d93fd,True
42d9de60-b50f-4ede-b3ee-3d8ac83c7516,True
4bf426a3-f925-485c-9c7e-114ee535fac1,True
9e73c3fc-4f6e-4237-a532-037c10721c74,False
d44b8340-88fa-41de-979c-50d3c8d930d2,True
f050e935-3c37-415c-938c-9ed3952d6216,False
