TransactionID,IsFraud
2a649e81-aa62-4e9a-ba70-8a628ccdde7d,False
24cc3713-793d-4cb0-9bb4-3d866c8080b7,False
c652b020-6277-4392-b6fc-18cdb687f249,True
26569d63-6cb6-488e-be5a-17c9d00df08a,False
5ee4994d-6ed6-434b-af76-ae07726c8deb,False
7df0e50f-b53c-4c0b-aabb-216b7bccc68c,False
9f187686-c4ca-4356-af19-18b21adfb48f,False
0bacd517-70da-491a-8ac3-4629a874e2a9,False
0da33389-6f18-4b5c-b7ec-b842aa39bf5c,True
1d6dd3b7-7b1b-4c2a-8189-d825863cc2df,False
102129f5-c966-4c79-a088-153a227bad38,True
4e0b2210-9abf-4124-906a-28da25b5328f,False
128d6ea0-cd47-48a0-8bc9-0866de8822b9,True
1a8e732c-5332-4373-81fc-645120669f69,False
a3048723-2787-48bd-b518-24907179db1e,False
77af7c3f-d6f0-4f9e-ab5c-f9e2dd95e8b2,False
a13df61c-449a-44b6-83ca-ec31f19b9fcc,True
a7c2849c-1643-4158-9ecf-707693ddc470,True
9130d673-cd28-4b76-b264-20d0a0e418ea,False
6e07cd6c-b63c-4c0b-9901-4b15bdb647ea,False
30e1f9bd-ca45-48ab-9622-0e76d149780b,True
e3262fa1-09b2-4bd6-a777-75b03b99d97f,False
59556610-fe4c-4139-989d-532b8ce72bd5,False
8bdf8ce7-5537-496f-a990-24ffd9c424fc,False
e7c463fd-1a11-41e0-bfe2-8084eff5ca8f,False
4da39f13-19a9-4655-8c01-a0157cb9555d,True
c7a0079d-4568-4c10-9516-f5033bf6c0bd,False
3da29b55-dbfc-48db-b86f-ef0ab71ea457,False
e873c31b-cac1-42d9-a9a4-eced84131d3b,True
6f503109-e3cc-42cd-8df7-943d8f96689a,True
32520209-02c7-4f23-8342-35a84d68efc5,True
fc9be0d5-d416-4c89-b3a5-1affaffa3a15,False
7a42d96d-7973-47b4-8f66-e9447ec9cd93,True
e67870e2-9155-4e17-a647-9eb3fc78c902,False
7c7365bc-26cc-45dc-9b69-7a768200cfb0,False
0b471ea8-576f-4283-97e5-88e0563acad0,True
9dff9535-05c4-40a1-a64b-a31811ec9806,True
ce1ec044-2ad6-47c5-bfcf-022922482cb2,True
25f0c13c-52d2-4139-b13d-936b1b6665e3,False
57453233-ec62-4a68-b0ab-ad77b76a8c89,False
6a8905c0-dac6-4818-a279-4f97d83cbf9c,True
01998750-05dd-4910-98c0-6fe445ad8064,False
acc56baf-468e-4a66-bf46-30cf9a5e873e,True
64801b94-8951-4042-a72c-06e6b6e30b8e,True
7f78439c-c9de-41e1-8deb-872bd4011e8c,False
0d8e1a0c-185f-4851-8e26-947dc47f612d,False
9a9c3129-82cd-4517-84da-5e159bcc033b,False
9baeec86-8273-4d90-a328-cf82cbc8deb7,False
6bb7ee52-47ce-488e-95b7-adf9dffc46cd,False
584eb0b5-0c2d-40b2-900a-808271f26e45,True
be8290f7-fa99-4f4e-977d-506251f7d57e,False
9dbbc1ed-0b78-4494-876f-f7818579da98,True
9ffae3e3-ccc1-4970-8ebf-9795b2dfc5ae,False
d0dfdef0-fafd-4373-b457-deb6d3a91b24,False
0581fbb2-5439-4a7a-95bd-47f95255cd4c,False
9aada3bb-1c6a-4083-ad3a-c25f993a36b9,False
1361920b-020b-424e-9022-3a4039db5535,False
8ed40686-834c-4692-9b58-e201d905c0db,True
1d8fed83-5998-41e2-b59a-8d9f2336bf7a,False
8276dd3d-39a1-4798-a10e-3cef198e653a,True
9b3fe1fe-0711-4126-a852-186fb4b72cfc,False
2a68d916-7fd1-4aa8-852b-2c9727c57315,True
7846775d-f93e-47fb-9cce-7ba599c6f933,False
b61260d9-337e-4303-a19b-85ea15a920da,True
cd5aa787-4ddd-43e1-9ccb-82e216a460a8,True
2edf372f-ab9a-4711-a132-1f292af9b0b4,True
a518eb6b-5433-4901-9415-9963ebf527da,True
62dd66d8-2436-42e3-9859-cffba33c80b5,True
faa70d3f-a72a-4988-8ef6-d63851780f79,False
d9f51c02-8e92-43d1-8ce8-292c12cd2fe4,False
b30d6fba-459e-489b-8779-03faa728f0a8,False
44f86459-58a5-4711-b44d-b256d0a52386,True
e9e503b1-9bc0-4ef3-ac63-803dc27a634c,False
ac044ccc-812b-4562-8059-98c187777317,False
9fd1b7b6-e299-4c91-a0a7-fecf730ae0b1,True
4929fdc7-cdbc-4b0e-b4fa-1811197eaff5,True
914bda14-634f-4204-af39-622db78be44e,True
