TransactionID,IsFraud
4ef0ffa8-3fb4-459c-bb9d-d0d81817ae65,false
783d4b90-abb7-4ffd-b978-8d97b54a0772,false
ebca5d2a-6cf1-44da-af17-326dccdb8a11,false
a108c7c2-b74b-4aef-8153-d70efbd6fb89,false
5ab07eae-eac2-4378-b016-2f4ff9729ce4,false
c5849f1a-cb40-479e-8f9c-6bac65edeb85,false
38131b66-d2c0-4c80-b51d-9c70304f3947,true
b8fef266-f9fd-4c96-a8b9-3d09366250d9,true
0762fd03-5c53-426c-9a76-f239a0404911,true
478bb497-02fe-4593-b834-ae6722c66d1b,true
44c12793-73a8-4331-acdf-39960964cefd,false
afed07a4-b720-452f-a675-c1c9dcf3a3da,false
a8288a22-f687-4a49-b20c-b2463b121051,false
6cd8d021-891c-4b37-b847-0b7c0bcb12bf,false
1463e601-188b-49f8-998c-8a6cfb8d5ddf,false
ffd0b567-f005-4cbd-8a5e-4fbadcaa59df,false
b7cea9f8-d048-4165-8b52-75c4069ff74e,false
aa2e3275-4112-43c3-9228-18594b9099dc,true
9da1d9cf-9818-4cf4-8eb2-8a3871f43903,true
f7d196f7-b0ae-469d-87ba-8d996c0c995d,true
06a5c2a0-6d62-4e94-ab45-3da196e27e88,false
6e0f7c50-93b8-4ab8-ad93-6d51ce29ecd6,false
ccb6c5af-0540-4a3d-9b17-29047845e0bd,false
49fc0385-6c4f-4d0f-8ee9-54861a47edfc,true
7603a43d-18d5-4eaf-8f9f-a82d8a74f3f0,true
fe369051-4b2d-4f45-8a2f-bf6c2551b846,true
e9601828-76ce-4ea0-8387-ca4382f316cd,true
75abd9f5-0b33-4120-ac1e-b6891d2f4b7d,true
585868d7-6f6c-4ada-8ec8-c4875dd77028,true
f82ad495-6537-41b0-905e-7036a2d4fa20,false
0a2d8ab0-0578-4d8f-93a1-93f6eb9906b9,true
a8077f9f-c7a1-43fd-8ad8-6e08662c19f4,true
74e98765-7a28-49b5-8888-c3a9fb13ea39,true
7ec1f7f4-7b01-4766-9c26-5e91ca496f0b,true
35c71f13-7797-4ec3-b572-f068d0021de6,false
d6b091a8-ff89-4256-8b5d-7c7bd3c9e4b2,false
8dde4b0b-913e-4a58-9cf9-ffb3bba785bd,true
32c4e7e9-bdff-48c3-bfb9-dac8b2015d39,false
8ab0dacb-05c3-426c-b2be-f4af6ba38d13,true
823f36a6-2599-49bf-8ed7-c57a59f8d267,false
395a3a0a-153a-4aed-bef3-e86b954f4c2d,true
63ff7eb4-ef9f-4982-a9c2-33d9cf1a76cf,false
99e0e51e-f7ef-43e0-b8a5-eb36ac3330d2,false
9e034bf6-872d-48d1-b6dc-13d2bfd0fbe3,false
fe0fbc4e-3341-4653-ac62-3d9dd64c7448,true
58de16cc-679a-465e-a012-363966c814af,false
337b6f6d-6bec-4864-b428-765b391fb075,true
eea56b8d-4114-4394-9115-1461c0b59424,true
4afe72ed-0b61-4cf7-a371-65b6eb2a4057,false
084fbc49-6a38-4db3-85e2-3466587c9daf,false
0184ee57-1475-43ee-9cb8-fe94c31e0d3b,false
4a90d789-8847-4400-85c0-59d08d946c35,true
049b2d7a-65fa-409c-94fc-a7ac00227099,true
1f24626f-3993-41dc-8ead-b1de751aa648,false
7dde9a08-5572-46aa-b492-96515aabdbe7,true
0d3bb27e-876a-4242-85de-904fd1e08560,false
e40e1a8f-c42d-4237-b232-917c0c0f7439,false
a8257d38-893a-400b-a284-fbcc27417ce6,false
865b973d-14ce-444f-9892-c026317a88a8,false
8b8119d2-9454-42e1-93a3-14e5cbf5b684,false
be5a65d1-af61-4a34-b5f6-fdcae9047aae,true
456c8888-cbbb-4779-8fd7-398290216d0c,true
9eb603ba-e108-4f18-a706-feb337aae8bf,false
f07011a0-aaab-4926-b7d7-fa1fcc57e856,false
b671268c-98f7-472a-9df5-d9eeb33959ff,true
7c9ce502-e961-4e26-94eb-8fb798d31fdb,false
aba9c209-acd8-4b75-8fe4-9ee9f0ef6ec9,true
b9bd69c6-ebfe-403d-af91-ec7faba14d21,false
6eed66df-bd71-4d51-a8f7-0e00d188f09d,true
13541d08-3bd5-4165-8964-c9328b7d3beb,false
103d57f8-b840-419e-8308-b8854d83ab1c,false
c7e0b2dc-8e21-486c-9c74-466b3fa9d28c,true
f4af745e-436e-4ddd-bd86-48970bf78053,true
497c7a58-9b5a-4dc9-9387-7de5cfe58ad2,false
7a2d73b2-8b44-4268-88fa-bf4e512f25d4,false
4834eda3-b125-4b37-8a32-ea5d05084dab,false
118f9418-50bd-4cb3-aa38-bdb5d58b463d,true
1f820396-5e2d-4629-8cba-af7cf47aa614,false
56992e7e-c615-423c-aba8-98f7f643a314,true
69c7cb1c-95a6-4a43-87bd-dc7c5ddfed7a,true
34797536-41a8-41f7-a697-37674dcb6cd8,false
b1c68afb-3175-4670-b811-fc2e0e332f9d,true
0c91496c-3924-4283-9716-847b8767b586,false
fb4d404e-2c78-44c9-84a8-50aa133514ef,false
ca43b350-8ed1-4aa3-a635-495df63e1b1c,false
6a62a8d5-3b10-454c-9dee-843e030d2647,false
a6994ffa-f9c6-4e36-8e7c-9bef8c85b918,false
63ea0998-34b9-498f-8292-1f517b0976c9,true
d5956a23-6b21-44c3-9139-8c2e16b1b838,true
55a47cd6-f44e-4531-8f4c-16ee2a660176,true
6d7e88bf-a6b0-45fc-9556-4f6290d44f75,true
8b1aad38-6894-4947-8027-e65706a7c6b1,true
7528a0ba-b325-4c0e-9a77-4ba173b26455,true
43787ba3-1923-410e-a552-79c66310499a,false
2ffcf173-0d11-4b9c-a4ed-4be9450ee161,true
109bc1fe-7e89-41a1-b16f-8009af9b46f6,false
2bc38634-87de-4917-9cfc-b4b314b0a25e,false
622eae7b-6493-4ff3-bbdf-3734cfcf5c11,false
41f977ec-dbdc-4f1f-8a95-de8f5336a522,false
53191c24-1f9e-4991-a6a3-93bcf0ffe741,true
87d47800-fcc3-4f5d-9239-43bfa08206fc,false
ec030d19-24f1-4ec5-9f0c-1c4fab1e7f71,false
d90ebf07-80a3-44eb-8bd8-46d6aa234008,true
9ce0cdaa-a076-405f-92f4-59e239f389e0,true
394f52c0-996a-400e-849c-a8c6c7def1d9,true
b05fae07-85d8-44c5-8405-6716940d6410,true
259ddc64-f73d-4238-934b-4f5625a20e32,true
c3147ac6-8ac8-444c-b00c-e1844fb9e11c,true
97285b76-fcfd-4079-a200-023a0922c3e7,false
b57aae00-0910-4c9f-9f6f-2bf514fe8351,true
20c8829d-1222-4247-95c1-bf204f0104af,false
837a2346-0c96-498b-91a9-c8be6367270e,false
f871f8ce-4c5b-447a-a6a7-e03bfb491e2e,true
8d40d6f3-c795-410c-af7d-c5a59908aaf3,false
9d8ebb9a-2d81-4805-bb94-167b3d0f4c36,true
3a1d0aa8-368c-4c71-a5ed-2eea389bc326,true
45d7d784-1352-4138-b77e-08b72f677b20,false
eac3fa06-6107-40c6-b414-72e036d786c7,true
a81ef230-31f2-4ce8-8e3a-465f9600fd08,false
6347948f-ad4e-4a04-a08d-6bec0dc950c2,true
6b5ba225-94b3-43cf-943f-32afd3622739,true
cec75aab-77d0-4628-927b-6a0f51d9a77a,true
ea5de198-88ce-4530-aad2-4b157927ea2b,false
7ca4c3b3-8d5f-493c-b23a-befe7fd4de76,false
f0b62474-60a5-4e43-9425-a224cd9d9c1c,false
0c5c2396-13ff-4d14-b846-b9d6cd6ff209,false
fe5c2e83-c9a5-44bf-a53f-8811a03ce864,true
13d066de-51db-40e3-8bc2-bb2dbd05687d,true
9ff6abcf-2e87-499f-b52b-75dc15ead77b,true
b9bdff95-86c4-48b3-8dce-8bcdd437899a,true
6348df8c-933f-4cb3-a468-ec106e2b8f37,true
c4438de1-47a8-490d-8654-4d0699d90f16,true
b380fd07-86a0-4c3c-94b3-c310e9c6883b,false
f012bb16-b4b1-4693-8ebb-a569eb7e6c32,true
62beb977-8206-4ec3-842c-f6f7c8f95f4b,true
f7fe2719-6d23-4f3f-a4d5-2cdd3a18daaf,true
a1ee9f49-c505-4dc4-a860-947e0b450443,false
44914f4d-372f-4cb0-a42a-c32f97bfa455,true
462864ce-1e81-4439-bd08-09eb43ab9b40,true
2e9c216d-af4d-4815-9ac2-a3f4d90427bd,false
0e615cad-87b5-4fb3-9f4f-63b1ee712555,true
52a949e3-2a52-484c-8ef7-cd7f870aadf7,false
a7508b24-cce1-43c3-b4e7-56691df4dabb,false
2dd82318-530c-40e6-8295-9a2851b9147f,true
2106d353-c4ca-4f32-a55e-be56cb6034b8,false
dc7faa53-1f34-4f8b-bb86-c6bce15f7c34,true
863e1d8f-3121-4ec5-9bdb-8e0edb3b5bb0,false
b09ae678-cb4a-4260-a367-a0968693d061,false
a27d1210-1c3f-4e2f-8519-37c1a0627f6e,false
2003e186-a5c9-4643-ac85-92d3f76f4b30,false
1b011c29-0160-4c97-8af2-bbe8c7eeec33,false
d3bb0eb4-5131-4f41-86f3-5f6962cf52e0,false
233cf994-c6d4-40d8-b1d7-e58abfd68c04,true
77db7cb1-7292-4308-a8b9-a049acaa8cb1,false
cec5006f-e931-414b-8baa-53ad955a9702,true
c4c9f335-bed0-4a0c-a699-2e7cebb47559,true
63a52b25-fb56-453d-8e52-0c9a4c0a63c9,true
0c1f36ab-d9bf-4095-80b4-1ec8db12b518,true
45ea910d-2c42-4ae5-836d-cc181335f395,false
ccdec9f7-6688-4726-aa9b-e8bbd0121a40,true
21650c88-d675-4ec7-8132-81a308373677,true
c1306bbc-def3-40d2-a124-607354108800,false
6f8e9710-849e-4106-bbbe-db448569075f,true
7399bed4-ccd3-4912-a14c-abd9f9d94ae8,false
a2a1b352-507b-44b0-a3fa-05f58ab6b478,false
f8d82243-2cc7-4f3e-b39c-4d7e307a4e11,false
ada9cff6-a5e5-4cff-ae2d-b334123774fa,false
91dec4e3-5cfe-4b36-a646-cfa4cccc5849,true
63358157-9e4e-4c1f-bbf2-6aefc8335db3,true
dedb4799-91ed-47ab-906c-de86cc1d3163,false
2e7ab798-2cdd-4b58-a51e-72c3c6c0b00d,true
bd4c0167-6120-4538-b929-3d3847afbbea,true
1416a929-b702-4b2a-bccd-c19af64f80c3,true
80ff313b-c93f-4541-8932-1fa3399bfcee,true
6c6b973d-53d7-4799-a24d-99ed80da7e19,true
25263b61-941b-4d39-af62-b3974a182cac,false
f0d64033-2aaa-4279-ac5e-01a6f0b45d13,true
8e67938a-b9a8-41b0-b6af-1caa64e4758a,true
2930a791-5dc3-40e2-b7f4-279e7bc57a89,false
12c7d4c4-e6df-46c5-90fb-907afe2c6dfd,false
1dc6e14a-07bd-49a2-b2f4-cb52062f069e,false
1a8a6088-b83a-44b9-ac78-a2337f66d28e,true
c2e38e01-d67f-4d6f-8b7c-167ddd476547,false
756b9c88-4154-46ce-930a-c7ab8aeb9ca3,false
ab024182-eec6-46bb-9d75-0308008b9f25,false
23a41f91-55ab-4c9e-bb04-f088328c7665,false
edff4774-3bdd-47d0-835e-53fd257b3fef,false
efcde5ad-2d31-4614-8e4d-12ec41fc2be3,true
fadc6671-dedf-46e0-bd4e-14a2a94866c4,false
f08c07bd-89d3-46b1-8273-785bf30eb233,false
d3b274f0-8dae-4081-a69b-b20a77bdb8b2,true
3bf38f36-c1cf-42a9-88d5-efad0636ad6e,true
fd79cd50-b286-4f79-ab4b-546e32b2e442,false
19a210ef-1fba-4170-bb67-448245c50c04,false
ea7bf778-10aa-4fb0-b8dc-ae8bfd505438,false
b074d4de-7f30-4c95-8351-6f61f62d04cc,true
c4ebb87e-1f2b-4767-b49d-6cb9e3f9f6d8,false
edec4f21-fd56-4385-8d7c-e83a8d0c1bb5,true
8671b391-4ab7-429e-bcc4-336d7c57abd1,false
3874af68-4711-4dc6-9ea6-4a16a905ba2a,true
f6848d46-a85e-42df-99de-dfd3829a5d60,false
0ba1405b-3d1a-4da0-8d91-86b877c8a8ad,true
cdce7900-01a1-4574-9410-ac8496948410,true
872e3d49-e075-450f-be97-188052583d7c,false
14ddaed0-6ea6-4017-a63e-62a3728d42d9,false
a7573cc0-f1bc-4d4d-b081-0e970cb2afed,true
c5a54a40-c621-47dc-8c10-e6c50e978a0a,true
aa625cc3-73f7-488b-88c7-81b641a74024,false
172f6f74-ebe6-46c4-a6b1-9399d956f040,false
ff540fa8-7d50-4015-a683-63118523e984,true
3e197417-f3c9-42ca-a4ee-4aec51479ecc,true
d16f8cf2-20fc-4f79-9d28-11812d7683cf,false
4b684043-32e0-4b30-a8f3-ab1aae1636a7,false
0d7aff79-3e24-4ed4-95dd-a3b411a6fed8,true
6ef31298-3e6d-4ceb-83da-1efb58056b65,true
6ee90c49-15fb-4159-9b4d-39dc9db2bfa0,true
0bab065b-a6a7-42c3-9e09-60f03f2a7505,true
c1ff7fd8-6995-469d-9775-898c2291fcf9,true
f33f52e2-7b21-47ba-8733-618f455b7e55,false
66d66eba-c116-4221-96c5-081fba9d7079,false
a63c7a6d-9faf-4451-a14d-ff3ed1e0747b,false
d5e9e28c-02c4-4f19-8311-4a9c050cc04e,true
22d79b66-96c1-403d-a8f3-3ed240404b01,true
ef552f10-5547-4a59-bc47-4a3fb8b1099e,false
b98a8047-04bb-4608-9177-201266a840c1,true
52e402aa-07b0-41d8-8f15-5ec880b58402,false
98f0c5fb-7bb0-4af8-8139-8890be93a0da,true
808d62f5-c53c-4092-92f6-9020b8e6ddcf,true
d658e9da-bd94-48ab-b074-de6e1e90a7e4,true
6be1357f-007c-4cb9-aef7-c051390ae820,false
b0fb996c-c6ef-4a63-ae36-35d612e903ed,true
ed871c6d-2132-423c-a700-2493da5d0288,false
3a6b62a1-1b8a-457e-b94a-7723cf9d61bc,true
a2c17f08-b3d2-4f49-8873-afd7997aab0f,true
e61e54f0-131d-4d38-b8be-e46912d99cb0,false
58b44647-7172-4077-985d-63d982e37d9b,false
8ea096f5-42e9-44db-bf06-a53d7b421d75,false
20283ab2-0dfd-4681-bcab-b67851842a1b,true
119dd6e0-fe4f-49d4-a3ca-3ca0c3b149d7,false
6818b396-2072-4cab-a504-d39af99faf4c,false
60abe026-78da-4f04-95ec-cfe2b9a38c20,true
33f89764-0982-4144-936c-1c158a333e3b,false
c2b592d9-e1f5-492b-b2b9-4cb9061497f4,true
b3bbacb8-5855-4f66-bda9-8c5dc72fe512,false
53980447-01c3-4544-84c3-1badf564355f,false
db7edd8f-83e6-4469-a802-f7c6a8f54e12,true
c65a3347-29a3-4006-af3a-b86a3e888af7,false
8bce6b45-a8e8-4059-829c-da7cf07d711c,false
7e678a58-b071-4f2e-8d3c-403606711f9a,false
bcb242c8-445d-4eae-80ce-d9c8610e6a36,false
a99c66ca-edc8-44fa-9314-12371275c32f,true
5c11217a-7525-430a-bc8c-c37892857eb4,false
ca6be684-5699-4f4e-9eca-bdd2cf3e7cbc,true
14563cd4-9ef7-4cc8-b587-53670598bcd9,true
69df1e8c-3174-4f4e-8d3d-1e2223d3e04d,false
2bfbb8fb-728f-425f-b320-4b0918ad2734,false
086fedcf-01a1-40a7-a6c1-2cc45f2970e4,false
2b732ac3-778e-4701-bfad-e5d6c163bd3a,true
6df01c07-b71a-4f9e-ada3-9b2f94f247b9,false
0bd197c0-2667-476a-8350-996986ba3608,true
b35063ae-897f-4454-80fa-364f9844e0cd,true
31aff787-23c1-4356-a489-c9cc6bee1a55,false
17989cf9-fe66-4584-8af2-9cec34100e38,false
22e771e3-346d-43f3-8a38-62252eda343d,false
b55764be-2dd9-4f73-a3f2-6aa9efb199b6,false
f56dd2a9-cee8-4863-8197-92bc70c50993,true
041341b2-2f7b-4734-a1a0-658ef545aec8,false
57ef3017-5a18-48db-b669-6f75693d8af2,false
8f0ba1b1-331b-4386-8dcf-bbcae4b59faf,true
8a3bd18c-4b0f-4702-9b32-a97038335497,false
8d652df4-e4a4-427b-ac7a-37f851688b56,true
2622e031-493b-45f4-b0f8-e66e2c9f0feb,false
5caff4dd-ab09-4740-a3f3-c72d68eda2c9,false
