TransactionID,IsFraud
9fb9e271-69b9-4813-b678-dd33774870ba,false
f86f7706-2c27-4e06-a7c0-d2d61424b915,false
d8a0c4fe-ec43-4dcb-8900-4520c3705b29,true
8d6fa29e-fa93-410c-9133-da8fe10a5691,true
c3c040d1-7777-493e-9b47-7a7bac835a83,false
4e7ad022-b664-4599-90dc-8b05193331ed,true
b92cc071-07cc-458f-94e7-5e5d36ded934,false
4f9ffaa8-45c7-45d2-a013-f894e40ec595,true
23dd7d2f-e427-4e69-8ff4-ca76ce52ae56,false
11d8f663-81e2-48e1-94d7-17b3c78b346e,true
4b68b8ad-599d-4485-8d59-7af66fcee5d9,true
2b2f74ed-6ed0-4e8f-b28d-14844ffc60b7,true
46486f3c-be34-4ab7-9d65-15b1f9e6e8f5,false
b5d99740-e6ab-49b8-bd0a-a5f4c5cf3777,false
8ab0878a-5200-44fb-b177-7ebbd94d560b,false
07da750d-41ec-479b-beda-3923652305ca,false
0892137d-b37d-41ba-adc6-4c5ae6f5c06e,false
3461336a-6237-4dff-a151-1ea0d3f0abd1,false
4c1d22a1-c3fd-47b0-9bbc-fa9fd2e0ebfe,false
00dea182-50ef-4eda-915f-d292969192b6,false
32d2627b-9aee-49f9-ae6c-24de6a86e53b,true
41d8ebf2-0786-4f3a-a2f3-6a7bdabb8d71,true
42c0843e-109e-4831-8b47-58912f482e43,false
b9f0cbaa-3322-4c0b-b7ae-a8975089842c,false
309bce51-693d-4e94-a2ae-02c1b2ad2df9,true
20f1d3ed-c2b1-416e-95c8-a01871ca0c4a,true
c43bf714-4717-4b71-8d22-a3a680b8928c,true
b1644e56-f1d1-40e4-8188-4c72fc4133d9,false
1f23386a-97fa-40d2-8235-b74d868a14d7,false
f7b4f714-e793-4fec-bf3f-abffbe0659af,true
951dfaa8-b4e6-4e30-b08e-9a63f5ba9ee6,false
c1b506a8-8879-4849-87b8-0d0b784b1794,false
a81193ea-01d7-4421-96de-6b2aed6ee757,true
9fcee718-d6a1-4c41-a195-37d41dfde524,true
f60512f0-7291-423e-ac14-083d64c6e385,true
5e08a6ea-bf6b-4110-b331-87e7f4685481,false
a8e4659e-df95-4952-bca8-2a74cadb2b28,false
6b07f6b6-5f82-443a-aac8-ba029cf608d7,false
a0899114-2599-4ead-b3fc-9b9bc40298c0,false
41c01f03-f8fd-4eb5-b891-8c2220ae089d,false
73f03cb4-b51a-4f6f-a17f-c6fd5063e4fe,true
1e0926fd-cb37-4556-be72-562fab43291d,true
9aa49b87-4d8d-494f-83b7-155fce458428,false
69e35611-fe5e-4c53-8849-f0ae35692a4d,false
1acff43a-89c0-47ed-b3bb-36e7a648b45f,true
2b037f0d-325e-47bd-bbb8-7bdb9e78e153,true
96b98039-07c2-44e9-a385-a8e24da9cdee,false
6f8dbb98-a491-4ae1-9929-9f648b30c8c7,true
ce9fff85-69ed-460c-ba94-40a31022c3eb,false
46049149-c730-40bd-8eca-39972266c064,false
0a97573f-cca9-4f7c-950c-a416deeb63e4,true
75425c09-3c00-4970-af64-51edef0d6bf0,false
eacf9a9c-c385-411e-b48e-ca3b9a3cd508,true
d1db4269-67c4-467c-9d6a-63fda5c6478c,false
0c2983bd-f08e-4b5f-b450-03b95043825d,true
8a524247-b048-4d6c-81ff-689380cb591c,false
f26201ce-73d5-4a81-b21c-52f8a3b76c0b,false
b8e305c2-016a-4b5f-b817-4c9099eeef76,true
d17f341c-c3b0-4152-a17f-cf1e081bc4e7,false
8c97bed4-5f0a-40d0-9ade-8dbcfdd68416,false
ed19bf4d-6481-4cae-8d24-24c882431394,true
d2ed6df0-5635-457e-9aad-b5d0feab355e,false
2f3f4350-78de-4209-a8d7-1340d1860d3c,true
7ec4887b-26ba-4884-8aa1-6cf408a61e4c,true
3f9b6ff2-14d8-4867-b6eb-3397872a86d1,true
ff6b85e7-874c-4b5f-b49a-063f325de26a,true
9e8bd536-8762-4d4b-ad03-a6038bd0bbab,true
a84d6bff-f1e5-4218-ab43-bde49e000adb,true
340be65f-3612-4dcb-9c65-b1766124562e,false
1800aaa8-2d4a-4929-a6b8-02788db9fb67,false
fecd7d9a-00ba-459d-a5f8-a8ba88b0a1f5,true
45d38ffc-1451-496d-866d-c304a203eaa7,false
26af0df1-a2b7-487d-a7be-29180544ec69,true
f665beb3-c91d-43ef-bbfe-a7b8bf1f7152,false
a45ee9a3-3d46-48c1-b969-c01346b962da,true
ec1eae03-51b0-4778-a560-1bb8d9ed6e45,false
5edcb762-a353-463d-84f5-a44c16b09190,false
c231a128-9440-4a62-b5fb-0dfcbffb2bc5,false
04771f90-8c77-424e-9910-d49b7ba50d2f,true
677df977-da6a-478f-a06d-fe3838783097,false
af1e08a6-10f0-4df9-a8c9-0ad82ea85c47,false
ba3057ee-4f7e-4c31-8194-df8eed653f84,true
f3833c1a-17d2-49fe-88ae-a1d5eed3fd84,true
ec6258bf-2069-4807-9860-2d0c080bde89,true
fcd5046e-ccce-4296-a10e-1c926bca07ff,true
32cf0dbc-fbfa-4a5d-8e32-0b9f9ca0f4bd,false
1c277b3e-b9ed-46a1-b49d-de47d31fd79c,false
03389999-83ae-461d-a64b-fcb63ac07027,false
b70b03ba-5001-4465-8a58-57b518cb9ac3,false
7165efd5-1da6-4a05-94e2-c02530e643e9,false
1008d6b3-c3af-4ccc-87cc-c0885fcf393a,false
8d957e2b-ca0e-4d51-8318-210f7f33098f,false
6786aede-e008-458d-a0b7-2889e87ad685,true
6edddbff-5902-4be8-bdb7-ff0447132d48,true
b474ead9-a394-4e7e-b74d-20a3f75adcad,true
9e753df1-c9a8-46d3-9a9d-bdb034daac7c,true
1ffbb0f4-1f94-4a81-a06f-95905df0aa23,true
9c18618d-9b77-4ddf-b825-a7af48eec849,false
2ecbf3d5-481b-457d-a0e9-951dca2bb4d9,true
d4df8cb3-c6bf-42e2-99fa-c445e3020aa5,true
d7b1f3ce-0998-4fda-9820-d3b3de8a5e7f,true
b1038298-ace6-41a2-8678-afd46efcad6b,true
